
0,0
0.005,0.005
0.02,0.02
0.0427786,0.0427786
0.0661131,0.0661131
0.0894476,0.0894476
0.112782,0.112782
0.136117,0.136117
0.159451,0.159451
0.182786,0.182786
0.20612,0.20612
0.229455,0.229455
0.252789,0.252789
0.276124,0.276124
0.299458,0.299458
0.322793,0.322793
0.346127,0.346127
0.369462,0.369462
0.392796,0.392796
0.416131,0.416131
0.439465,0.439465
0.4628,0.4628
0.486135,0.486135
0.509469,0.509469
0.532804,0.532804
0.556138,0.556138
0.579473,0.579473
0.602807,0.602807
0.626142,0.626142
0.649476,0.649476
0.672811,0.672811
0.696145,0.696145
0.71948,0.71948
0.742814,0.742814
0.766149,0.766149
0.789483,0.789483
0.812818,0.812818
0.836152,0.836152
0.859487,0.859487
0.882821,0.882821
0.906156,0.906156
0.92949,0.92949
0.952825,0.952825
0.97616,0.97616
0.999494,0.999494
1.02283,1.02283
1.04616,1.04616
1.0695,1.0695
1.09283,1.09283
1.11617,1.11617
1.1395,1.1395
1.16284,1.16284
1.18617,1.18617
1.2095,1.2095
1.23284,1.23284
1.25617,1.25617
1.27951,1.27951
1.30284,1.30284
1.32618,1.32618
1.34951,1.34951
1.37285,1.37285
1.39618,1.39618
1.41952,1.41952
1.44285,1.44285
1.46618,1.46618
1.48952,1.48952
1.51285,1.51285
1.53619,1.53619
1.55952,1.55952
1.58286,1.58286
1.60619,1.60619
1.62953,1.62953
1.65286,1.65286
1.6762,1.6762
1.69953,1.69953
1.72286,1.72286
1.7462,1.7462
1.76953,1.76953
1.79287,1.79287
1.8162,1.8162
1.83954,1.83954
1.86287,1.86287
1.88621,1.88621
1.90954,1.90954
1.93287,1.93287
1.95621,1.95621
1.97954,1.97954
2.00288,2.00288
2.02621,2.02621
2.04955,2.04955
2.07288,2.07288
2.09622,2.09622
2.11955,2.11955
2.14289,2.14289
2.16622,2.16622
2.18955,2.18955
2.21289,2.21289
2.23622,2.23622
2.25956,2.25956
2.28289,2.28289
2.30623,2.30623
2.32956,2.32956
2.3529,2.3529
2.37623,2.37623
2.39957,2.39957
2.4229,2.4229
2.44623,2.44623
2.46957,2.46957
2.4929,2.4929
2.51624,2.51624
2.53957,2.53957
2.56291,2.56291
2.58624,2.58624
2.60958,2.60958
2.63291,2.63291
2.65625,2.65625
2.67958,2.67958
2.70291,2.70291
2.72625,2.72625
2.74958,2.74958
2.77292,2.77292
2.79625,2.79625
2.81959,2.81959
2.84292,2.84292
2.86626,2.86626
2.88959,2.88959
2.91292,2.91292
2.93626,2.93626
2.95959,2.95959
2.98293,2.98293
3.00626,3.00626
3.0296,3.0296
3.05293,3.05293
3.07627,3.07627
3.0996,3.0996
